學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,年份
1002,輔仁大學,03211001,大眾傳播學士學位學程,P 進,B 學士,463,109
1002,輔仁大學,03212053,新聞傳播學系,D 日,B 學士,257,109
1002,輔仁大學,03213070,影像傳播學系,D 日,B 學士,278,109
1002,輔仁大學,03222065,圖書資訊學系,D 日,B 學士,235,109
1002,輔仁大學,03222065,圖書資訊學系,P 進,B 學士,120,109
1002,輔仁大學,04111054,會計學系,D 日,B 學士,484,109
1002,輔仁大學,04121027,金融與國際企業學系,D 日,B 學士,494,109
1002,輔仁大學,04131015,企業管理學系,D 日,B 學士,767,109
1002,輔仁大學,04131039,商業管理學士學位學程,P 進,B 學士,469,109
1002,輔仁大學,04143069,廣告傳播學系,D 日,B 學士,265,109
1002,輔仁大學,04211020,法律學系,D 日,B 學士,627,109
1002,輔仁大學,04211020,法律學系,P 進,B 學士,259,109
1002,輔仁大學,04211038,財經法律學系,D 日,B 學士,257,109
1002,輔仁大學,05111011,生命科學系,D 日,B 學士,460,109
1002,輔仁大學,05191080,營養科學系,D 日,B 學士,255,109
1002,輔仁大學,05311005,化學系,D 日,B 學士,457,109
1002,輔仁大學,05331022,物理學系,D 日,B 學士,394,109
1002,輔仁大學,05411073,數學系,D 日,B 學士,427,109
1002,輔仁大學,05421049,統計資訊學系,D 日,B 學士,466,109
1002,輔仁大學,06131058,資訊工程學系,D 日,B 學士,503,109
1002,輔仁大學,06131059,資訊管理學系,D 日,B 學士,458,109
1002,輔仁大學,06132050,軟體工程與數位創意學士學位學程,P 進,B 學士,184,109
1002,輔仁大學,06132097,醫學資訊與健康科技進修學士學位學程,P 進,B 學士,38,109
1002,輔仁大學,06134096,資訊創新與數位生活進修學士學位學程,P 進,B 學士,38,109
1002,輔仁大學,06199086,醫學資訊與創新應用學士學位學程,D 日,B 學士,130,109
1002,輔仁大學,07141064,電機工程學系,D 日,B 學士,463,109
1002,輔仁大學,07211035,食品科學系,D 日,B 學士,226,109
1002,輔仁大學,07312052,景觀設計學系,D 日,B 學士,244,109
1002,輔仁大學,09121085,醫學系,D 日,B 學士,322,109
1002,輔仁大學,09131088,護理學系,D 日,B 學士,418,109
1002,輔仁大學,09152084,職能治療學系,D 日,B 學士,232,109
1002,輔仁大學,09191004,公共衛生學系,D 日,B 學士,238,109
1002,輔仁大學,09199018,呼吸治療學系,D 日,B 學士,150,109
1002,輔仁大學,09211094,長期照護與健康管理進修學士學位學程,P 進,B 學士,114,109
1002,輔仁大學,09221017,兒童與家庭學系,D 日,B 學士,249,109
1002,輔仁大學,09231024,社會工作學系,D 日,B 學士,275,109
1002,輔仁大學,10131075,餐旅管理學系,D 日,B 學士,467,109
1002,輔仁大學,10131075,餐旅管理學系,P 進,B 學士,252,109
1002,輔仁大學,10141089,體育學系,D 日,B 學士,771,109
1002,輔仁大學,10152062,運動休閒管理學士學位學程,P 進,B 學士,275,109
1003,東吳大學,02151001,音樂學系,D 日,B 學士,256,109
1003,東吳大學,02221006,歷史學系,D 日,B 學士,249,109
1003,東吳大學,02231007,哲學系,D 日,B 學士,218,109
1003,東吳大學,02311004,英文學系,D 日,B 學士,709,109
1003,東吳大學,02311004,英文學系,P 進,B 學士,183,109
1003,東吳大學,02311005,日本語文學系,D 日,B 學士,829,109
1003,東吳大學,02311005,日本語文學系,P 進,B 學士,462,109
1003,東吳大學,02311012,德國文化學系,D 日,B 學士,267,109
1003,東吳大學,02322002,中國文學系,D 日,B 學士,687,109
1003,東吳大學,02322002,中國文學系,P 進,B 學士,144,109
1003,東吳大學,03111008,經濟學系,D 日,B 學士,711,109
1003,東吳大學,03121009,政治學系,D 日,B 學士,459,109
1003,東吳大學,03131011,心理學系,D 日,B 學士,291,109
1003,東吳大學,03141010,社會學系,D 日,B 學士,464,109
1003,東吳大學,04111015,會計學系,D 日,B 學士,966,109
1003,東吳大學,04121027,財務工程與精算數學系,D 日,B 學士,736,109
1003,東吳大學,04131016,企業管理學系,D 日,B 學士,935,109
1003,東吳大學,04141019,國際經營與貿易學系,D 日,B 學士,525,109
1003,東吳大學,04191014,商學進修學士班,P 進,B 學士,208,109
1003,東吳大學,04199031,巨量資料管理學院學士學位學程,D 日,B 學士,360,109
1003,東吳大學,04199032,巨量資料分析學士後多元專長培力課程專班,D 日,B 學士,2,109
1003,東吳大學,04211021,法律學系,D 日,B 學士,"1,227",109
1003,東吳大學,05122022,微生物學系,D 日,B 學士,212,109
1003,東吳大學,05311023,化學系,D 日,B 學士,213,109
1003,東吳大學,05331024,物理學系,D 日,B 學士,195,109
1003,東吳大學,05411025,數學系,D 日,B 學士,201,109
1003,東吳大學,06131028,資訊管理學系,D 日,B 學士,499,109
1003,東吳大學,09231030,社會工作學系,D 日,B 學士,549,109
1004,中原大學,01113002,特殊教育學系,D 日,B 學士,218,109
1004,中原大學,02112008,商業設計學系,D 日,B 學士,373,109
1004,中原大學,02122048,設計學院設計學士原住民專班,D 日,B 學士,50,109
1004,中原大學,02122055,設計學院社會設計學士學位學程,D 日,B 學士,5,109
1004,中原大學,02124009,室內設計學系,D 日,B 學士,381,109
1004,中原大學,02299053,人文與教育學院學士學位學程,D 日,B 學士,49,109
1004,中原大學,02311005,應用外國語文學系,D 日,B 學士,427,109
1004,中原大學,02323004,應用華語文學系,D 日,B 學士,487,109
1004,中原大學,03131011,心理學系,D 日,B 學士,567,109
1004,中原大學,04111013,會計學系,D 日,B 學士,680,109
1004,中原大學,04121019,財務金融學系,D 日,B 學士,489,109
1004,中原大學,04131014,企業管理學系,D 日,B 學士,889,109
1004,中原大學,04141018,國際經營與貿易學系,D 日,B 學士,510,109
1004,中原大學,04191017,國際商學學士學位學程,D 日,B 學士,50,109
1004,中原大學,04191057,中原大學與美國天普大學商學管理雙學士學位學程,D 日,B 學士,37,109
1004,中原大學,04199020,商學院學士學位學程,D 日,B 學士,15,109
1004,中原大學,04212021,財經法律學系,D 日,B 學士,530,109
1004,中原大學,05121022,生物科技學系,D 日,B 學士,407,109
1004,中原大學,05311023,化學系,D 日,B 學士,459,109
1004,中原大學,05331024,物理學系,D 日,B 學士,406,109
1004,中原大學,05399052,理學院學士學位學程,D 日,B 學士,3,109
1004,中原大學,05411027,應用數學系,D 日,B 學士,436,109
1004,中原大學,06131028,資訊管理學系,D 日,B 學士,467,109
1004,中原大學,07111037,化學工程學系,D 日,B 學士,717,109
1004,中原大學,07121042,環境工程學系,D 日,B 學士,213,109
1004,中原大學,07141029,電機工程學系,D 日,B 學士,439,109
1004,中原大學,07141030,電子工程學系,D 日,B 學士,605,109
1004,中原大學,07141031,資訊工程學系,D 日,B 學士,479,109
1004,中原大學,07141033,電機資訊學院學士班,D 日,B 學士,201,109
1004,中原大學,07151034,機械工程學系,D 日,B 學士,677,109
1004,中原大學,07191041,工業與系統工程學系,D 日,B 學士,649,109
1004,中原大學,07193043,生物醫學工程學系,D 日,B 學士,444,109
1004,中原大學,07311046,建築學系,D 日,B 學士,332,109
1004,中原大學,07312047,景觀學系,D 日,B 學士,227,109
1004,中原大學,07321035,土木工程學系,D 日,B 學士,642,109
1005,淡江大學,01116092,教育科技學系,D 日,B 學士,464,109
1005,淡江大學,02221078,歷史學系,D 日,B 學士,505,109
1005,淡江大學,02311079,英美語言文化學系全英語學士班,D 日,B 學士,134,109
1005,淡江大學,02311081,俄國語文學系,D 日,B 學士,229,109
1005,淡江大學,02311082,日本語文學系,D 日,B 學士,983,109
1005,淡江大學,02311082,日本語文學系,P 進,B 學士,215,109
1005,淡江大學,02311084,西班牙語文學系,D 日,B 學士,558,109
1005,淡江大學,02311085,德國語文學系,D 日,B 學士,288,109
1005,淡江大學,02311086,法國語文學系,D 日,B 學士,526,109
1005,淡江大學,02311088,英文學系,D 日,B 學士,784,109
1005,淡江大學,02311088,英文學系,P 進,B 學士,155,109
1005,淡江大學,02322090,中國文學學系,D 日,B 學士,565,109
1005,淡江大學,02322090,中國文學學系,P 進,B 學士,30,109
1005,淡江大學,03111075,產業經濟學系,D 日,B 學士,424,109
1005,淡江大學,03111076,經濟學系,D 日,B 學士,663,109
1005,淡江大學,03121074,全球政治經濟學系全英語學士班,D 日,B 學士,147,109
1005,淡江大學,03122059,外交與國際關係學系全英語學士班,D 日,B 學士,263,109
1005,淡江大學,03211055,大眾傳播學系,D 日,B 學士,277,109
1005,淡江大學,03214054,資訊傳播學系,D 日,B 學士,445,109
1005,淡江大學,03222052,資訊與圖書館學系,D 日,B 學士,457,109
1005,淡江大學,04111051,會計學系,D 日,B 學士,696,109
1005,淡江大學,04111051,會計學系,P 進,B 學士,19,109
1005,淡江大學,04121035,商管學院全球財務管理全英語學士學位學程,D 日,B 學士,277,109
1005,淡江大學,04121037,財務金融學系,D 日,B 學士,629,109
1005,淡江大學,04121037,財務金融學系,P 進,B 學士,160,109
1005,淡江大學,04123104,風險管理與保險學系,D 日,B 學士,419,109
1005,淡江大學,04131040,國際企業學系,D 日,B 學士,768,109
1005,淡江大學,04131040,國際企業學系,P 進,B 學士,100,109
1005,淡江大學,04131047,管理科學學系,D 日,B 學士,475,109
1005,淡江大學,04131049,企業管理學系,D 日,B 學士,618,109
1005,淡江大學,04131049,企業管理學系,P 進,B 學士,207,109
1005,淡江大學,04134061,公共行政學系,D 日,B 學士,460,109
1005,淡江大學,04134061,公共行政學系,P 進,B 學士,125,109
1005,淡江大學,05311031,化學學系,D 日,B 學士,405,109
1005,淡江大學,05331030,物理學系,D 日,B 學士,313,109
1005,淡江大學,05399029,理學院尖端材料科學學士學位學程,D 日,B 學士,156,109
1005,淡江大學,05411026,數學學系,D 日,B 學士,382,109
1005,淡江大學,05421024,統計學系,D 日,B 學士,703,109
1005,淡江大學,05421024,統計學系,P 進,B 學士,5,109
1005,淡江大學,06131018,資訊工程學系,D 日,B 學士,777,109
1005,淡江大學,06131018,資訊工程學系,P 進,B 學士,127,109
1005,淡江大學,06131023,資訊管理學系,D 日,B 學士,715,109
1005,淡江大學,06132022,資訊創新與科技學系,D 日,B 學士,243,109
1005,淡江大學,07111010,化學工程與材料工程學系,D 日,B 學士,468,109
1005,淡江大學,07122009,水資源及環境工程學系,D 日,B 學士,479,109
1005,淡江大學,07141019,電機工程學系,D 日,B 學士,795,109
1005,淡江大學,07141019,電機工程學系,P 進,B 學士,106,109
1005,淡江大學,07151015,機械與機電工程學系,D 日,B 學士,499,109
1005,淡江大學,07162017,航空太空工程學系,D 日,B 學士,505,109
1005,淡江大學,07311007,建築學系,D 日,B 學士,335,109
1005,淡江大學,07321012,土木工程學系,D 日,B 學士,584,109
1005,淡江大學,10151005,國際觀光管理學系全英語學士班,D 日,B 學士,337,109
1005,淡江大學,10411002,運輸管理學系,D 日,B 學士,489,109
1006,中國文化大學,01111046,教育學系,D 日,B 學士,238,109
1006,中國文化大學,01141023,體育學系,D 日,B 學士,449,109
1006,中國文化大學,02112060,數位媒體學士學位學程,P 進,B 學士,140,109
1006,中國文化大學,02131059,美術學系,D 日,B 學士,268,109
1006,中國文化大學,02151007,中國音樂學系,D 日,B 學士,182,109
1006,中國文化大學,02151040,音樂學系,D 日,B 學士,224,109
1006,中國文化大學,02152008,中國戲劇學系,D 日,B 學士,216,109
1006,中國文化大學,02152009,舞蹈學系,D 日,B 學士,137,109
1006,中國文化大學,02152043,戲劇學系,D 日,B 學士,285,109
1006,中國文化大學,02221098,史學系,D 日,B 學士,247,109
1006,中國文化大學,02231081,哲學系,D 日,B 學士,185,109
1006,中國文化大學,02311010,韓國語文學系,D 日,B 學士,350,109
1006,中國文化大學,02311047,俄國語文學系,D 日,B 學士,190,109
1006,中國文化大學,02311052,英國語文學系,D 日,B 學士,482,109
1006,中國文化大學,02311077,日本語文學系,D 日,B 學士,565,109
1006,中國文化大學,02311079,德國語文學系,D 日,B 學士,103,109
1006,中國文化大學,02311089,法國語文學系,D 日,B 學士,245,109
1006,中國文化大學,02322001,中國文學系,D 日,B 學士,688,109
1006,中國文化大學,03111099,經濟學系,D 日,B 學士,420,109
1006,中國文化大學,03121061,政治學系,D 日,B 學士,215,109
1006,中國文化大學,03131004,心理輔導學系,D 日,B 學士,263,109
1006,中國文化大學,03142088,地理學系,D 日,B 學士,225,109
1006,中國文化大學,03199051,勞動暨人力資源學系,D 日,B 學士,463,109
1006,中國文化大學,03211036,大眾傳播學系,D 日,B 學士,597,109
1006,中國文化大學,03212033,新聞學系,D 日,B 學士,527,109
1006,中國文化大學,03214101,資訊傳播學系,D 日,B 學士,498,109
1006,中國文化大學,04111065,會計學系,D 日,B 學士,432,109
1006,中國文化大學,04121037,財務金融學系,D 日,B 學士,698,109
1006,中國文化大學,04121037,財務金融學系,P 進,B 學士,115,109
1006,中國文化大學,04131015,國際企業管理學系,D 日,B 學士,694,109
1006,中國文化大學,04131015,國際企業管理學系,P 進,B 學士,90,109
1006,中國文化大學,04134012,行政管理學系,D 日,B 學士,461,109
1006,中國文化大學,04141041,國際貿易學系,D 日,B 學士,692,109
1006,中國文化大學,04141041,國際貿易學系,P 進,B 學士,41,109
1006,中國文化大學,04143013,廣告學系,D 日,B 學士,526,109
1006,中國文化大學,04143013,廣告學系,P 進,B 學士,164,109
1006,中國文化大學,04191014,全球商務學士學位學程,D 日,B 學士,239,109
1006,中國文化大學,04199064,時尚與創意產業品牌建構及經營進修學士學位學程,P 進,B 學士,200,109
1006,中國文化大學,04212020,法律學系,D 日,B 學士,"1,254",109
1006,中國文化大學,05111091,生命科學系,D 日,B 學士,183,109
1006,中國文化大學,05191057,保健營養學系,D 日,B 學士,241,109
1006,中國文化大學,05311026,化學系,D 日,B 學士,183,109
1006,中國文化大學,05321083,土地資源學系,D 日,B 學士,208,109
1006,中國文化大學,05321112,地質學系,D 日,B 學士,160,109
1006,中國文化大學,05322097,大氣科學系,D 日,B 學士,160,109
1006,中國文化大學,05331115,光電物理學系,D 日,B 學士,146,109
1006,中國文化大學,05411114,應用數學系,D 日,B 學士,341,109
1006,中國文化大學,06131021,資訊工程學系,D 日,B 學士,447,109
1006,中國文化大學,06132006,資訊管理學系,D 日,B 學士,688,109
1006,中國文化大學,06132006,資訊管理學系,P 進,B 學士,53,109
1006,中國文化大學,07111028,化學工程與材料工程學系,D 日,B 學士,388,109
1006,中國文化大學,07141085,電機工程學系,D 日,B 學士,319,109
1006,中國文化大學,07151107,機械工程學系,D 日,B 學士,393,109
1006,中國文化大學,07192108,紡織工程學系,D 日,B 學士,203,109
1006,中國文化大學,07311068,建築及都市設計學系,D 日,B 學士,273,109
1006,中國文化大學,07312103,景觀學系,D 日,B 學士,235,109
1006,中國文化大學,07313118,都市計劃與開發管理學系,D 日,B 學士,190,109
1006,中國文化大學,08112116,動物科學系,D 日,B 學士,196,109
1006,中國文化大學,08121106,園藝暨生物技術學系,D 日,B 學士,224,109
1006,中國文化大學,08211054,森林暨自然保育學系,D 日,B 學士,227,109
1006,中國文化大學,09299082,社會福利學系,D 日,B 學士,478,109
1006,中國文化大學,10111090,生活應用科學系,D 日,B 學士,267,109
1006,中國文化大學,10141002,技擊運動暨國術學系,D 日,B 學士,201,109
1006,中國文化大學,10142093,運動與健康促進學系,D 日,B 學士,255,109
1006,中國文化大學,10151005,觀光事業學系,D 日,B 學士,538,109
1006,中國文化大學,10151070,休閒事業管理學士學位學程,P 進,B 學士,215,109
1006,中國文化大學,99999071,不分系招生,P 進,B 學士,473,109
1007,逢甲大學,02122006,創新設計學士學位學程,D 日,B 學士,31,109
1007,逢甲大學,02124007,室內設計進修學士班,P 進,B 學士,183,109
1007,逢甲大學,02311002,外國語文學系,D 日,B 學士,467,109
1007,逢甲大學,02322001,中國文學系,D 日,B 學士,257,109
1007,逢甲大學,03111009,經濟學系,D 日,B 學士,447,109
1007,逢甲大學,03111012,合作經濟暨社會事業經營學系,D 日,B 學士,241,109
1007,逢甲大學,04111017,會計學系,D 日,B 學士,766,109
1007,逢甲大學,04121025,財務金融學系,D 日,B 學士,734,109
1007,逢甲大學,04121028,財務工程與精算學士學位學程,D 日,B 學士,208,109
1007,逢甲大學,04122032,財稅學系,D 日,B 學士,479,109
1007,逢甲大學,04123029,風險管理與保險學系,D 日,B 學士,453,109
1007,逢甲大學,04131019,企業管理學系,D 日,B 學士,571,109
1007,逢甲大學,04131021,國際企業管理學士學位學程(英語專班),D 日,B 學士,1,109
1007,逢甲大學,04134086,土地管理學系,D 日,B 學士,435,109
1007,逢甲大學,04141024,國際經營與貿易學系,D 日,B 學士,"1,026",109
1007,逢甲大學,04143033,行銷學系,D 日,B 學士,562,109
1007,逢甲大學,04191014,商學進修學士班,P 進,B 學士,478,109
1007,逢甲大學,04199035,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,D 日,B 學士,116,109
1007,逢甲大學,04199092,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,D 日,B 學士,115,109
1007,逢甲大學,05411039,應用數學系,D 日,B 學士,389,109
1007,逢甲大學,05421040,統計學系,D 日,B 學士,412,109
1007,逢甲大學,06131048,資訊工程學系,D 日,B 學士,"1,059",109
1007,逢甲大學,07111068,化學工程學系,D 日,B 學士,454,109
1007,逢甲大學,07112069,材料科學與工程學系,D 日,B 學士,438,109
1007,逢甲大學,07121075,環境工程與科學學系,D 日,B 學士,403,109
1007,逢甲大學,07122077,水利工程與資源保育學系,D 日,B 學士,370,109
1007,逢甲大學,07141044,電機工程學系,D 日,B 學士,605,109
1007,逢甲大學,07141046,電子工程學系,D 日,B 學士,485,109
1007,逢甲大學,07141050,通訊工程學系,D 日,B 學士,461,109
1007,逢甲大學,07141052,自動控制工程學系,D 日,B 學士,497,109
1007,逢甲大學,07141056,資訊電機學院學士班,D 日,B 學士,113,109
1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,D 日,B 學士,65,109
1007,逢甲大學,07141101,光電科學與工程學系,D 日,B 學士,425,109
1007,逢甲大學,07141107,美國加州聖荷西州立大學工程雙學士學位學程,D 日,B 學士,38,109
1007,逢甲大學,07151061,機械與電腦輔助工程學系,D 日,B 學士,616,109
1007,逢甲大學,07151062,精密系統設計學士學位學程,D 日,B 學士,206,109
1007,逢甲大學,07162059,航太與系統工程學系,D 日,B 學士,503,109
1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,B 學士,398,109
1007,逢甲大學,07192074,纖維與複合材料學系,D 日,B 學士,394,109
1007,逢甲大學,07311007,室內設計學士學位學程,D 日,B 學士,48,109
1007,逢甲大學,07311081,建築學士學位學程,D 日,B 學士,313,109
1007,逢甲大學,07311083,建築專業學院學士班,D 日,B 學士,251,109
1007,逢甲大學,07313087,都市計畫與空間資訊學系,D 日,B 學士,403,109
1007,逢甲大學,07321063,土木工程學系,D 日,B 學士,435,109
1007,逢甲大學,07321063,土木工程學系營建工程與管理進修學士班,P 進,B 學士,215,109
1007,逢甲大學,10411093,運輸與物流學系,D 日,B 學士,475,109
1007,逢甲大學,99999094,全校國際生大一不分系學士班,D 日,B 學士,39,109
1007,逢甲大學,99999108,國際雙學士學位學程,D 日,B 學士,4,109
1008,靜宜大學,02311004,英國語文學系,D 日,B 學士,570,109
1008,靜宜大學,02311005,西班牙語文學系,D 日,B 學士,446,109
1008,靜宜大學,02311006,日本語文學系,D 日,B 學士,623,109
1008,靜宜大學,02311007,寰宇外語教育學士學位學程,D 日,B 學士,164,109
1008,靜宜大學,02321002,台灣文學系,D 日,B 學士,210,109
1008,靜宜大學,02322003,中國文學系,D 日,B 學士,436,109
1008,靜宜大學,03211008,大眾傳播學系,D 日,B 學士,304,109
1008,靜宜大學,04111011,會計學系,D 日,B 學士,644,109
1008,靜宜大學,04121019,財務金融學系,D 日,B 學士,679,109
1008,靜宜大學,04131012,企業管理學系,D 日,B 學士,660,109
1008,靜宜大學,04131015,國際企業學系,D 日,B 學士,704,109
1008,靜宜大學,04191010,寰宇管理學士學位學程,D 日,B 學士,185,109
1008,靜宜大學,04211020,法律學系,D 日,B 學士,538,109
1008,靜宜大學,05191031,食品營養學系,D 日,B 學士,453,109
1008,靜宜大學,05212021,生態人文學系,D 日,B 學士,193,109
1008,靜宜大學,05311023,應用化學系,D 日,B 學士,387,109
1008,靜宜大學,05499036,財務工程學系,D 日,B 學士,243,109
1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,D 日,B 學士,300,109
1008,靜宜大學,06131027,資訊管理學系,D 日,B 學士,479,109
1008,靜宜大學,06132009,資訊傳播工程學系,D 日,B 學士,500,109
1008,靜宜大學,07141030,資訊工程學系,D 日,B 學士,477,109
1008,靜宜大學,09161035,化粧品科學系,D 日,B 學士,479,109
1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,B 學士,572,109
1008,靜宜大學,09231041,健康照顧社會工作學士學位學程原住民專班,D 日,B 學士,40,109
1008,靜宜大學,10151034,觀光事業學系,D 日,B 學士,764,109
1009,長庚大學,02122001,工業設計學系,D 日,B 學士,185,109
1009,長庚大學,04131005,工商管理學系,D 日,B 學士,182,109
1009,長庚大學,04133007,醫務管理學系,D 日,B 學士,202,109
1009,長庚大學,04133053,國際健康管理學士學位學程,D 日,B 學士,15,109
1009,長庚大學,05123012,生物醫學系,D 日,B 學士,335,109
1009,長庚大學,06131013,資訊管理學系,D 日,B 學士,373,109
1009,長庚大學,06131018,資訊工程學系,D 日,B 學士,240,109
1009,長庚大學,06132054,人工智慧學士學位學程,D 日,B 學士,23,109
1009,長庚大學,07111025,化工與材料工程學系,D 日,B 學士,215,109
1009,長庚大學,07141014,電機工程學系,D 日,B 學士,392,109
1009,長庚大學,07141016,電子工程學系,D 日,B 學士,378,109
1009,長庚大學,07151022,機械工程學系,D 日,B 學士,166,109
1009,長庚大學,09121028,醫學系,D 日,B 學士,660,109
1009,長庚大學,09131040,護理學系,D 日,B 學士,517,109
1009,長庚大學,09141046,醫學生物技術暨檢驗學系,D 日,B 學士,239,109
1009,長庚大學,09141048,醫學影像暨放射科學系,D 日,B 學士,133,109
1009,長庚大學,09151037,物理治療學系,D 日,B 學士,173,109
1009,長庚大學,09152038,職能治療學系,D 日,B 學士,163,109
1009,長庚大學,09171031,中醫學系,D 日,B 學士,359,109
1009,長庚大學,09199042,呼吸治療學系,D 日,B 學士,149,109
1010,元智大學,02191001,藝術與設計學系,D 日,B 學士,188,109
1010,元智大學,02299049,人文社會學院英語學士班,D 日,B 學士,128,109
1010,元智大學,02311007,應用外語學系,D 日,B 學士,215,109
1010,元智大學,02322004,中國語文學系,D 日,B 學士,213,109
1010,元智大學,03141009,社會暨政策科學學系,D 日,B 學士,208,109
1010,元智大學,04199018,管理學院學士班,D 日,B 學士,"1,756",109
1010,元智大學,06131011,資訊管理學系,D 日,B 學士,470,109
1010,元智大學,06131028,資訊工程學系,D 日,B 學士,650,109
1010,元智大學,06131051,資訊學院英語學士班,D 日,B 學士,103,109
1010,元智大學,06133013,資訊傳播學系,D 日,B 學士,500,109
1010,元智大學,07111041,化學工程與材料科學學系,D 日,B 學士,458,109
1010,元智大學,07141032,電機通訊學院英語學士班,D 日,B 學士,153,109
1010,元智大學,07141033,電機工程學系,D 日,B 學士,"1,093",109
1010,元智大學,07151037,機械工程學系,D 日,B 學士,432,109
1010,元智大學,07191043,工業工程與管理學系,D 日,B 學士,423,109
1010,元智大學,07194050,工程學院英語學士班,D 日,B 學士,102,109
1011,中華大學,02123004,工業產品設計學系,D 日,B 學士,77,109
1011,中華大學,02124005,建築與設計學院,P 進,B 學士,50,109
1011,中華大學,02311001,外國語文學系,D 日,B 學士,33,109
1011,中華大學,02311002,應用日語學系,D 日,B 學士,330,109
1011,中華大學,02311057,人文社會學院進修學士班,P 進,B 學士,16,109
1011,中華大學,04121012,財務管理學系,D 日,B 學士,207,109
1011,中華大學,04131007,企業管理學系,D 日,B 學士,313,109
1011,中華大學,04131009,國際企業學系,D 日,B 學士,55,109
1011,中華大學,04131017,管理學院,P 進,B 學士,66,109
1011,中華大學,04134006,行政管理學系,D 日,B 學士,146,109
1011,中華大學,04199014,科技管理學系,D 日,B 學士,-,109
1011,中華大學,04199016,營建管理學系,D 日,B 學士,16,109
1011,中華大學,05124018,生物資訊學系,D 日,B 學士,72,109
1011,中華大學,06131021,資訊管理學系,D 日,B 學士,285,109
1011,中華大學,06131021,資訊管理學系,P 進,B 學士,3,109
1011,中華大學,06131025,資訊工程學系,D 日,B 學士,382,109
1011,中華大學,06134059,應用外語暨智慧商務學士學位學程,D 日,B 學士,20,109
1011,中華大學,07141022,電機工程學系,D 日,B 學士,292,109
1011,中華大學,07141024,電子工程學系,D 日,B 學士,66,109
1011,中華大學,07151028,機械工程學系,D 日,B 學士,185,109
1011,中華大學,07191015,工業管理學系,D 日,B 學士,214,109
1011,中華大學,07194031,光機電與材料學士學位學程,D 日,B 學士,14,109
1011,中華大學,07199053,光電與材料工程學系,D 日,B 學士,171,109
1011,中華大學,07311038,建築與都市計畫學系,D 日,B 學士,302,109
1011,中華大學,07312039,景觀建築學系,D 日,B 學士,135,109
1011,中華大學,07321032,土木工程學系,D 日,B 學士,137,109
1011,中華大學,10131041,餐旅管理學系,D 日,B 學士,324,109
1011,中華大學,10131041,餐旅管理學系,P 進,B 學士,38,109
1011,中華大學,10151052,旅遊與休閒學系,D 日,B 學士,101,109
1011,中華大學,10151055,觀光與會展活動學系,D 日,B 學士,160,109
1011,中華大學,10151056,國際觀光與酒店管理雙學士學位學程,D 日,B 學士,11,109
1011,中華大學,10411047,運輸科技與物流管理學系,D 日,B 學士,-,109
1012,大葉大學,02112011,視覺傳達設計學系,D 日,B 學士,329,109
1012,大葉大學,02112011,視覺傳達設計學系,P 進,B 學士,18,109
1012,大葉大學,02112037,多媒體數位內容學士學位學程,D 日,B 學士,431,109
1012,大葉大學,02121002,造形藝術學系,D 日,B 學士,282,109
1012,大葉大學,02121002,造形藝術學系,P 進,B 學士,16,109
1012,大葉大學,02123012,工業設計學系,D 日,B 學士,178,109
1012,大葉大學,02123013,綠色產品設計學士學位學程,D 日,B 學士,10,109
1012,大葉大學,02124014,空間設計學系,D 日,B 學士,344,109
1012,大葉大學,02124014,空間設計學系,P 進,B 學士,11,109
1012,大葉大學,02311004,英語學系,D 日,B 學士,146,109
1012,大葉大學,02311006,應用日語學系,D 日,B 學士,283,109
1012,大葉大學,02311006,應用日語學系,P 進,B 學士,54,109
1012,大葉大學,02311007,歐洲語文學系,D 日,B 學士,-,109
1012,大葉大學,02311008,文創產業國際人才學士學位學程,D 日,B 學士,4,109
1012,大葉大學,02311016,歐洲文化與旅遊學士學位學程,D 日,B 學士,38,109
1012,大葉大學,03211018,傳播藝術學士學位學程,D 日,B 學士,155,109
1012,大葉大學,04111020,會計資訊學系,D 日,B 學士,132,109
1012,大葉大學,04111020,會計資訊學系,P 進,B 學士,22,109
1012,大葉大學,04121025,財務金融學系,D 日,B 學士,208,109
1012,大葉大學,04121025,財務金融學系,P 進,B 學士,38,109
1012,大葉大學,04131021,企業管理學系,D 日,B 學士,221,109
1012,大葉大學,04131021,企業管理學系,P 進,B 學士,62,109
1012,大葉大學,04131024,國際企業管理學系,D 日,B 學士,95,109
1012,大葉大學,04142028,人力資源暨公共關係學系,D 日,B 學士,48,109
1012,大葉大學,05121033,生物資源學系,D 日,B 學士,115,109
1012,大葉大學,05121080,生物醫學系,D 日,B 學士,162,109
1012,大葉大學,06131036,資訊管理學系,D 日,B 學士,136,109
1012,大葉大學,06131036,資訊管理學系,P 進,B 學士,33,109
1012,大葉大學,06131039,資訊工程學系,D 日,B 學士,137,109
1012,大葉大學,07112050,材料科學與工程學系,D 日,B 學士,67,109
1012,大葉大學,07121054,環境工程學系,D 日,B 學士,85,109
1012,大葉大學,07141038,電機工程學系,D 日,B 學士,182,109
1012,大葉大學,07141038,電機工程學系,P 進,B 學士,4,109
