學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,年份
1076,華夏科技大學,04199005,資產與物業管理系碩士班,D 日,M 碩士,11,110
1076,華夏科技大學,04199005,資產與物業管理系碩士在職專班,N 職,M 碩士,37,110
1076,華夏科技大學,04199005,資產與物業管理系,D 日,B 四技,3,110
1076,華夏科技大學,04199005,資產與物業管理系,N 修,C 二技,105,110
1076,華夏科技大學,04199005,資產與物業管理科,N 修,2 二專,13,110
1076,華夏科技大學,06131009,資訊管理系碩士在職專班,N 職,M 碩士,25,110
1076,華夏科技大學,06131009,資訊管理系,D 日,B 四技,125,110
1076,華夏科技大學,06131009,資訊管理系,N 修,B 四技,39,110
1076,華夏科技大學,06131009,資訊管理系,D 日,C 二技,51,110
1076,華夏科技大學,06131009,資訊管理系,N 修,C 二技,158,110
1076,華夏科技大學,06131009,資訊管理科,N 修,2 二專,9,110
1076,華夏科技大學,06131009,資訊管理科,D 日,5 五專,172,110
1076,華夏科技大學,06131012,資訊工程系,D 日,B 四技,111,110
1076,華夏科技大學,06131012,資訊工程系,N 修,B 四技,36,110
1076,華夏科技大學,07141010,電機工程系,D 日,B 四技,52,110
1076,華夏科技大學,07141010,電機工程系,N 修,B 四技,39,110
1076,華夏科技大學,07141010,電機工程系,D 日,C 二技,28,110
1076,華夏科技大學,07141010,電機工程科,N 修,2 二專,18,110
1076,華夏科技大學,07141010,電機工程科,D 日,5 五專,165,110
1076,華夏科技大學,07141011,電子工程(學)系,D 日,,0,110
1076,華夏科技大學,07141011,電子工程系,D 日,B 四技,1,110
1076,華夏科技大學,07141011,電子工程系,N 修,C 二技,2,110
1076,華夏科技大學,07141016,智慧型機器人研究所,D 日,M 碩士,24,110
1076,華夏科技大學,07141020,機器人學士學位學程,D 日,B 四技,19,110
1076,華夏科技大學,07141020,機器人學士學位學程,N 修,B 四技,5,110
1076,華夏科技大學,07151013,機械工程系,D 日,B 四技,139,110
1076,華夏科技大學,07151013,機械工程系,N 修,B 四技,45,110
1076,華夏科技大學,07151013,機械工程系,N 修,C 二技,74,110
1076,華夏科技大學,07151013,機械工程科,D 日,5 五專,78,110
1076,華夏科技大學,07161021,智慧車輛系,D 日,B 四技,101,110
1076,華夏科技大學,07161021,智慧車輛系,N 修,B 四技,42,110
1076,華夏科技大學,07161021,智慧車輛系,N 修,C 二技,16,110
1076,華夏科技大學,07311017,建築系,D 日,B 四技,91,110
1076,華夏科技大學,07311017,建築系,N 修,B 四技,43,110
1076,華夏科技大學,07311017,建築科,D 日,5 五專,143,110
1076,華夏科技大學,10121019,化妝品應用系,D 日,B 四技,198,110
1076,華夏科技大學,10121019,化妝品應用系,N 修,B 四技,158,110
1076,華夏科技大學,10121019,化妝品應用系,N 修,C 二技,61,110
1076,華夏科技大學,10121019,化妝品應用科,N 修,2 二專,33,110
1076,華夏科技大學,99999Z01,通識及共同科目,D 日,,0,110
1077,慈濟科技大學,04132003,行銷與流通管理系,D 日,B 四技,165,110
1077,慈濟科技大學,04133012,醫務暨健康管理系,D 日,B 四技,147,110
1077,慈濟科技大學,06131005,資訊科技與管理系,D 日,B 四技,178,110
1077,慈濟科技大學,09131007,護理系碩士班,D 日,M 碩士,8,110
1077,慈濟科技大學,09131007,護理系,D 日,B 四技,599,110
1077,慈濟科技大學,09131007,護理系,D 日,C 二技,273,110
1077,慈濟科技大學,09131007,護理系,N 修,C 二技,190,110
1077,慈濟科技大學,09131007,護理科,D 日,5 五專,1321,110
1077,慈濟科技大學,09141009,放射醫學科學研究所,D 日,M 碩士,18,110
1077,慈濟科技大學,09141010,醫學影像暨放射科學系,D 日,B 四技,165,110
1077,慈濟科技大學,09211011,長期照護研究所,D 日,M 碩士,27,110
1077,慈濟科技大學,09211011,二年制日間部長期照護科菲律賓籍專班,D 日,2 二專,14,110
1077,慈濟科技大學,10131016,廚藝管理系,D 日,B 四技,35,110
1077,慈濟科技大學,10199015,觀光餐旅系,D 日,M 碩士,8,110
1077,慈濟科技大學,10199015,觀光餐旅系,N 修,B 四技,11,110
1077,慈濟科技大學,10199015,觀光餐旅系,N 修,C 二技,13,110
1077,慈濟科技大學,10199015,觀光餐旅科,N 修,2 二專,11,110
1077,慈濟科技大學,10199015,觀光餐旅科,D 日,5 五專,28,110
1077,慈濟科技大學,99999Z01,通識及共同科目,D 日,,0,110
1078,致理科技大學,02112012,多媒體設計系,D 日,B 四技,466,110
1078,致理科技大學,02112012,多媒體設計系,N 修,B 四技,400,110
1078,致理科技大學,02112012,多媒體設計系,D 日,C 二技,0,110
1078,致理科技大學,02311010,應用英語系,D 日,B 四技,630,110
1078,致理科技大學,02311010,應用英語系,N 修,B 四技,248,110
1078,致理科技大學,02311010,應用英語科,D 日,5 五專,529,110
1078,致理科技大學,02311011,應用日語系,D 日,B 四技,440,110
1078,致理科技大學,02311011,應用日語系,N 修,B 四技,281,110
1078,致理科技大學,04111013,會計資訊系,D 日,B 四技,653,110
1078,致理科技大學,04111013,會計資訊系,N 修,B 四技,155,110
1078,致理科技大學,04111013,會計資訊科,D 日,5 五專,228,110
1078,致理科技大學,04121016,財務金融系,D 日,B 四技,689,110
1078,致理科技大學,04121016,財務金融系,N 修,B 四技,368,110
1078,致理科技大學,04121016,財務金融系,D 日,C 二技,110,110
1078,致理科技大學,04121016,財務金融系,N 修,C 二技,2,110
1078,致理科技大學,04121016,財務金融科,D 日,5 五專,258,110
1078,致理科技大學,04123017,保險金融管理系,D 日,B 四技,0,110
1078,致理科技大學,04131014,企業管理系服務業經營管理碩士班,D 日,M 碩士,26,110
1078,致理科技大學,04131014,企業管理系服務業經營管理碩士在職專班,N 職,M 碩士,45,110
1078,致理科技大學,04131014,企業管理系,D 日,B 四技,737,110
1078,致理科技大學,04131014,企業管理系,N 修,B 四技,463,110
1078,致理科技大學,04131014,企業管理系,D 日,C 二技,0,110
1078,致理科技大學,04131014,企業管理科,D 日,5 五專,272,110
1078,致理科技大學,04132019,行銷與流通管理系,D 日,B 四技,532,110
1078,致理科技大學,04132019,行銷與流通管理系,N 修,B 四技,633,110
1078,致理科技大學,04132019,行銷與流通管理系,D 日,C 二技,111,110
1078,致理科技大學,04141015,國際貿易系碩士班,D 日,M 碩士,24,110
1078,致理科技大學,04141015,國際貿易系,D 日,B 四技,639,110
1078,致理科技大學,04141015,國際貿易系,N 修,B 四技,181,110
1078,致理科技大學,04141015,國際貿易系,D 日,C 二技,0,110
1078,致理科技大學,04141015,國際貿易系,N 修,C 二技,0,110
1078,致理科技大學,04141015,國際貿易科,D 日,5 五專,269,110
1078,致理科技大學,04199020,商務科技管理系,D 日,B 四技,428,110
1078,致理科技大學,04199020,商務科技管理系,N 修,B 四技,1,110
1078,致理科技大學,06121021,資訊管理系,N 修,B 四技,224,110
1078,致理科技大學,06131021,資訊管理系,D 日,B 四技,710,110
1078,致理科技大學,10151018,休閒遊憩管理系,D 日,B 四技,510,110
1078,致理科技大學,10151018,休閒遊憩管理系,N 修,B 四技,223,110
1078,致理科技大學,10199A05,休閒旅遊管理實務_產學攜手專班,D 日,B 四技,1,110
1078,致理科技大學,99999Z01,通識及共同科目,D 日,,0,110
1079,康寧大學,02111001,數位影視動畫科,D 日,5 五專,280,110
1079,康寧大學,02311003,應用外語學系,D 日,M 碩士,3,110
1079,康寧大學,02311003,應用外語學系,N 職,M 碩士,1,110
1079,康寧大學,02311003,應用外語學系,D 日,B 學士,5,110
1079,康寧大學,02311003,應用外語學系,P 進,B 學士,0,110
1079,康寧大學,02311003,應用外語科,D 日,5 五專,278,110
1079,康寧大學,03211009,資訊傳播學系,N 職,M 碩士,1,110
1079,康寧大學,03211009,資訊傳播學系,D 日,B 學士,7,110
1079,康寧大學,04131011,企業管理學系,D 日,M 碩士,1,110
1079,康寧大學,04131011,企業管理學系,N 職,M 碩士,11,110
1079,康寧大學,04131011,企業管理學系,P 進,B 學士,2,110
1079,康寧大學,04131011,企業管理學系,N 修,C 二技,32,110
1079,康寧大學,04131011,企業管理科,D 日,5 五專,159,110
1079,康寧大學,06131032,資訊管理科,D 日,5 五專,299,110
1079,康寧大學,06131064,健康數位科技學系,D 日,,0,110
1079,康寧大學,06131064,健康數位科技學系,D 日,B 學士,6,110
1079,康寧大學,09131042,護理科,D 日,5 五專,999,110
1079,康寧大學,09131043,健康照護管理學系,D 日,M 碩士,2,110
1079,康寧大學,09131043,健康照護管理學系,D 日,B 學士,3,110
1079,康寧大學,09131043,健康照護管理學系,P 進,B 學士,3,110
1079,康寧大學,09141045,視光科,N 修,2 二專,86,110
1079,康寧大學,09141045,視光科,D 日,5 五專,358,110
1079,康寧大學,09212062,長期照護學系,D 日,B 學士,104,110
1079,康寧大學,09221048,嬰幼兒保育學系,D 日,B 學士,110,110
1079,康寧大學,09221048,嬰幼兒保育學系,N 修,C 二技,150,110
1079,康寧大學,09221048,嬰幼兒保育科,N 修,2 二專,96,110
1079,康寧大學,09221048,嬰幼兒保育科,D 日,5 五專,280,110
1079,康寧大學,10121058,保健美容學系,D 日,B 學士,0,110
1079,康寧大學,10131050,餐飲管理學系,D 日,M 碩士,2,110
1079,康寧大學,10131050,餐飲管理學系,D 日,B 學士,0,110
1079,康寧大學,10131050,餐飲管理學系,P 進,B 學士,0,110
1079,康寧大學,10152055,休閒管理學系,N 職,M 碩士,0,110
1079,康寧大學,10152055,休閒管理學系,D 日,B 學士,1,110
1079,康寧大學,10152055,休閒管理學系,P 進,B 學士,1,110
1079,康寧大學,99999Z01,通識及共同科目,D 日,,0,110
1079,康寧大學,99999Z03,軍訓教官,D 日,,0,110
1079,康寧大學,99999Z08,語言中心,D 日,,0,110
1080,宏國德霖科技大學,02123004,創意產品設計系,D 日,B 四技,116,110
1080,宏國德霖科技大學,02123004,創意產品設計系,N 修,B 四技,43,110
1080,宏國德霖科技大學,02124005,室內設計系,D 日,B 四技,134,110
1080,宏國德霖科技大學,02124005,室內設計系,N 修,B 四技,72,110
1080,宏國德霖科技大學,02124005,室內設計系,N 修,C 二技,43,110
1080,宏國德霖科技大學,02311001,應用外語科,D 日,5 五專,227,110
1080,宏國德霖科技大學,02311002,應用英語系,D 日,B 四技,83,110
1080,宏國德霖科技大學,02311002,應用英語系,D 日,C 二技,70,110
1080,宏國德霖科技大學,02311002,應用英語系,N 修,C 二技,45,110
1080,宏國德霖科技大學,04131006,企業管理系碩士班,D 日,M 碩士,31,110
1080,宏國德霖科技大學,04131006,企業管理系,D 日,B 四技,89,110
1080,宏國德霖科技大學,04131006,企業管理系,N 修,B 四技,83,110
1080,宏國德霖科技大學,04131006,企業管理系,N 修,C 二技,140,110
1080,宏國德霖科技大學,04199011,不動產經營系,D 日,B 四技,0,110
1080,宏國德霖科技大學,04199011,不動產經營系,N 修,B 四技,75,110
1080,宏國德霖科技大學,04199011,不動產經營系,N 修,C 二技,142,110
1080,宏國德霖科技大學,04199025,會展活動管理系,D 日,B 四技,93,110
1080,宏國德霖科技大學,04199025,會展活動管理系,N 修,B 四技,104,110
1080,宏國德霖科技大學,04199025,會展活動管理科,N 修,2 二專,24,110
1080,宏國德霖科技大學,06131014,資訊工程系,D 日,B 四技,154,110
1080,宏國德霖科技大學,06131014,資訊工程系,N 修,B 四技,71,110
1080,宏國德霖科技大學,06131014,資訊工程系,N 修,C 二技,50,110
1080,宏國德霖科技大學,06131014,資訊工程科,D 日,5 五專,192,110
1080,宏國德霖科技大學,06199015,電腦與通訊工程系,D 日,B 四技,126,110
1080,宏國德霖科技大學,06199015,電腦與通訊工程系,N 修,B 四技,63,110
1080,宏國德霖科技大學,06199015,電腦與通訊工程系,N 修,C 二技,52,110
1080,宏國德霖科技大學,07141012,電子工程系,D 日,B 四技,6,110
1080,宏國德霖科技大學,07141012,電子工程科,D 日,5 五專,14,110
1080,宏國德霖科技大學,07151016,機械工程系,D 日,B 四技,100,110
1080,宏國德霖科技大學,07151016,機械工程系,N 修,B 四技,73,110
1080,宏國德霖科技大學,07151016,機械工程系,N 修,C 二技,54,110
1080,宏國德霖科技大學,07151016,機械工程科,D 日,5 五專,111,110
1080,宏國德霖科技大學,07311026,建築科,D 日,5 五專,62,110
1080,宏國德霖科技大學,07321017,土木工程系,D 日,B 四技,88,110
1080,宏國德霖科技大學,07321017,土木工程系,N 修,C 二技,145,110
1080,宏國德霖科技大學,07321017,土木工程科,D 日,5 五專,123,110
1080,宏國德霖科技大學,08121027,園藝系,D 日,B 四技,71,110
1080,宏國德霖科技大學,10131020,餐旅管理系,D 日,B 四技,293,110
1080,宏國德霖科技大學,10131020,餐旅管理系,N 修,B 四技,190,110
1080,宏國德霖科技大學,10131020,餐旅管理系,N 修,C 二技,105,110
1080,宏國德霖科技大學,10131020,餐旅管理科,D 日,5 五專,361,110
1080,宏國德霖科技大學,10131021,餐飲廚藝系,D 日,B 四技,338,110
1080,宏國德霖科技大學,10131021,餐飲廚藝系,N 修,B 四技,158,110
1080,宏國德霖科技大學,10131021,餐飲廚藝科,N 修,2 二專,1,110
1080,宏國德霖科技大學,10151022,休閒事業管理系,D 日,B 四技,241,110
1080,宏國德霖科技大學,10151022,休閒事業管理系,N 修,B 四技,140,110
1080,宏國德霖科技大學,99999Z01,通識及共同科目,D 日,,0,110
1080,宏國德霖科技大學,99999Z03,軍訓教官,D 日,,0,110
1080,宏國德霖科技大學,99999Z99,其他(包括行政助教),D 日,,0,110
1081,東方設計大學,02111003,影視藝術系,D 日,B 四技,53,110
1081,東方設計大學,02111003,影視藝術科,D 日,5 五專,24,110
1081,東方設計大學,02112010,數位科技設計系,D 日,B 四技,0,110
1081,東方設計大學,02112011,動畫多媒體設計科,D 日,5 五專,3,110
1081,東方設計大學,02122014,流行商品設計系碩士班,D 日,M 碩士,16,110
1081,東方設計大學,02122014,流行商品設計系,D 日,B 四技,32,110
1081,東方設計大學,02122014,流行商品設計科,D 日,5 五專,16,110
1081,東方設計大學,02122018,文化創意設計研究所,D 日,D 博士,28,110
1081,東方設計大學,02122018,文化創意設計研究所,D 日,M 碩士,19,110
1081,東方設計大學,02122018,文化創意設計研究所,N 職,M 碩士,42,110
1081,東方設計大學,02123016,遊戲與玩具設計科,D 日,5 五專,28,110
1081,東方設計大學,02124017,室內設計系住居整合設計碩士班,D 日,M 碩士,16,110
1081,東方設計大學,02124017,室內設計系,D 日,B 四技,63,110
1081,東方設計大學,02124017,室內設計系,N 修,C 二技,25,110
1081,東方設計大學,02124017,室內設計科,N 修,2 二專,0,110
1081,東方設計大學,02124017,室內設計科,D 日,5 五專,110,110
1081,東方設計大學,02131001,攝影學位學程,D 日,B 四技,0,110
1081,東方設計大學,02141002,美術工藝系碩士班,D 日,M 碩士,20,110
1081,東方設計大學,02141002,美術工藝系,D 日,B 四技,47,110
1081,東方設計大學,02141002,美術工藝系美術專長,D 日,C 二技,24,110
1081,東方設計大學,02141002,美術工藝系,N 修,C 二技,2,110
1081,東方設計大學,02141002,美術工藝科,N 修,2 二專,9,110
1081,東方設計大學,02141002,美術工藝科,D 日,5 五專,89,110
1081,東方設計大學,02152006,表演藝術學位學程,D 日,B 四技,4,110
1081,東方設計大學,04143020,設計行銷系,D 日,B 四技,91,110
1081,東方設計大學,04143020,設計行銷系,N 修,C 二技,201,110
1081,東方設計大學,04143020,設計行銷科,N 修,2 二專,59,110
1081,東方設計大學,06132008,遊戲與動畫設計系,D 日,B 四技,69,110
1081,東方設計大學,06132008,遊戲與動畫設計科,D 日,5 五專,77,110
1081,東方設計大學,10121032,時尚美妝設計系碩士班,D 日,M 碩士,10,110
1081,東方設計大學,10121032,時尚美妝設計系,D 日,B 四技,6,110
1081,東方設計大學,10121032,時尚美妝設計系,N 修,B 四技,1,110
1081,東方設計大學,10121032,時尚美妝設計科,D 日,5 五專,9,110
1081,東方設計大學,10131025,餐飲管理系,D 日,B 四技,87,110
1081,東方設計大學,10131025,餐飲管理系,N 修,B 四技,44,110
1081,東方設計大學,10131025,餐飲管理系,N 修,C 二技,13,110
1081,東方設計大學,10131025,餐飲管理科,N 修,2 二專,7,110
1081,東方設計大學,10131025,餐飲管理科,D 日,5 五專,90,110
1081,東方設計大學,10151028,觀光與休閒事業管理系,D 日,B 四技,24,110
1081,東方設計大學,10151028,觀光與休閒事業管理科,D 日,5 五專,13,110
1081,東方設計大學,99999Z01,通識及共同科目,D 日,,0,110
1082,崇右影藝科技大學,02111009,數位媒體設計系,D 日,B 四技,61,110
1082,崇右影藝科技大學,02111009,數位媒體設計科,D 日,5 五專,1,110
1082,崇右影藝科技大學,02112008,視覺傳達設計系,D 日,,0,110
1082,崇右影藝科技大學,02112008,視覺傳達設計系,D 日,B 四技,4,110
1082,崇右影藝科技大學,02122007,時尚造型設計系,D 日,B 四技,178,110
1082,崇右影藝科技大學,02122007,時尚造型設計科,N 修,2 二專,0,110
1082,崇右影藝科技大學,02123011,創意商品設計系,D 日,,0,110
1082,崇右影藝科技大學,02123011,創意商品設計系,D 日,B 四技,7,110
1082,崇右影藝科技大學,02123011,創意商品設計科,D 日,5 五專,0,110
1082,崇右影藝科技大學,02131001,攝影學士學位學程,D 日,B 四技,10,110
1082,崇右影藝科技大學,02152002,演藝事業系,D 日,B 四技,366,110
1082,崇右影藝科技大學,02152004,表演藝術系,D 日,B 四技,404,110
1082,崇右影藝科技大學,02191035,文化創意研究所,D 日,M 碩士,39,110
1082,崇右影藝科技大學,02199012,文化創意設計研究所,D 日,M 碩士,0,110
1082,崇右影藝科技大學,03211013,影視傳播系,D 日,B 四技,259,110
1082,崇右影藝科技大學,04191018,經營管理系碩士班,D 日,M 碩士,24,110
1082,崇右影藝科技大學,04191018,經營管理系,D 日,B 四技,78,110
1082,崇右影藝科技大學,04191018,經營管理系,N 修,C 二技,137,110
1082,崇右影藝科技大學,04191018,經營管理科,N 修,2 二專,134,110
1082,崇右影藝科技大學,04191018,經營管理科,D 日,5 五專,1,110
1082,崇右影藝科技大學,10151032,觀光旅遊管理系,D 日,B 四技,142,110
1082,崇右影藝科技大學,10151032,觀光旅遊管理系,N 修,C 二技,5,110
1082,崇右影藝科技大學,10151032,觀光旅遊管理科,N 修,2 二專,6,110
1082,崇右影藝科技大學,10151032,觀光旅遊管理科,D 日,5 五專,4,110
1082,崇右影藝科技大學,10152033,休閒事業經營系,D 日,B 四技,64,110
1082,崇右影藝科技大學,99999Z01,通識及共同科目,D 日,,0,110
1083,台北海洋科技大學,02112004,視覺傳達設計系,D 日,B 四技,114,110
1083,台北海洋科技大學,02112004,視覺傳達設計科,D 日,5 五專,26,110
1083,台北海洋科技大學,02122002,時尚造型設計管理系,D 日,B 四技,222,110
1083,台北海洋科技大學,02122002,時尚造型設計管理系,N 修,C 二技,63,110
1083,台北海洋科技大學,02122002,時尚造型設計管理科,N 修,2 二專,15,110
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計系,D 日,B 四技,141,110
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計系,D 日,C 二技,40,110
1083,台北海洋科技大學,02122003,電競數位遊戲與動畫設計科,D 日,5 五專,170,110
1083,台北海洋科技大學,02122031,電競數位遊戲與動畫設計系_國際學生產學合作專班,D 日,B 四技,23,110
1083,台北海洋科技大學,02152034,演藝時尚事業管理系,D 日,B 四技,114,110
1083,台北海洋科技大學,02191001,表演藝術系,D 日,B 四技,0,110
1083,台北海洋科技大學,07163012,輪機工程系,D 日,B 四技,182,110
1083,台北海洋科技大學,07163012,輪機工程系,D 日,C 二技,38,110
1083,台北海洋科技大學,07163012,輪機工程系,N 修,C 二技,56,110
1083,台北海洋科技大學,07163012,輪機工程科,D 日,2 二專,34,110
1083,台北海洋科技大學,07163012,輪機工程科,N 修,2 二專,35,110
1083,台北海洋科技大學,07211030,食品健康科技系碩士班,D 日,M 碩士,28,110
1083,台北海洋科技大學,07211030,食品健康科技系,D 日,B 四技,116,110
1083,台北海洋科技大學,09211016,健康促進與銀髮保健系,D 日,B 四技,156,110
1083,台北海洋科技大學,09211016,健康促進與銀髮保健系,N 修,B 四技,143,110
1083,台北海洋科技大學,09231017,健康照顧社會工作系,D 日,B 四技,147,110
1083,台北海洋科技大學,09231017,健康照顧社會工作系,N 修,C 二技,320,110
1083,台北海洋科技大學,10131019,餐飲管理系,D 日,B 四技,223,110
1083,台北海洋科技大學,10131019,餐飲管理系,N 修,B 四技,73,110
1083,台北海洋科技大學,10131019,餐飲管理科,D 日,5 五專,145,110
1083,台北海洋科技大學,10151020,旅遊管理系,D 日,B 四技,0,110
1083,台北海洋科技大學,10151020,旅遊管理科,D 日,5 五專,0,110
1083,台北海洋科技大學,10151022,海洋休閒觀光系,D 日,M 碩士,59,110
1083,台北海洋科技大學,10151022,海洋休閒觀光系,D 日,B 四技,120,110
1083,台北海洋科技大學,10151022,海洋休閒觀光系,D 日,C 二技,56,110
1083,台北海洋科技大學,10151035,觀光旅遊事業管理系,D 日,B 四技,132,110
1083,台北海洋科技大學,10151035,觀光旅遊事業管理科,D 日,5 五專,95,110
1083,台北海洋科技大學,10152024,海洋運動休閒系,D 日,B 四技,241,110
1083,台北海洋科技大學,10152024,海洋運動休閒科,D 日,5 五專,155,110
1083,台北海洋科技大學,10412028,海空物流與行銷系,D 日,M 碩士,56,110
1083,台北海洋科技大學,10412028,海空物流與行銷系,D 日,B 四技,111,110
1083,台北海洋科技大學,10412028,海空物流與行銷系,D 日,C 二技,50,110
1083,台北海洋科技大學,10412028,海空物流與行銷系,N 修,C 二技,31,110
1083,台北海洋科技大學,10412028,海空物流與行銷科,D 日,5 五專,105,110
1083,台北海洋科技大學,10414029,航海系,D 日,B 四技,195,110
1083,台北海洋科技大學,10414029,航海系,N 修,C 二技,46,110
1083,台北海洋科技大學,10414029,航海科,D 日,2 二專,17,110
1083,台北海洋科技大學,10414029,航海科,N 修,2 二專,31,110
1083,台北海洋科技大學,99999Z01,通識及共同科目,D 日,,0,110
1083,台北海洋科技大學,99999Z03,軍訓教官,D 日,,0,110
1083,台北海洋科技大學,99999Z03,軍訓教官,N 修,,0,110
1084,亞東科技大學,02123001,工商業設計系,D 日,B 四技,331,110
1084,亞東科技大學,04132003,行銷與流通管理系碩士班,D 日,M 碩士,16,110
1084,亞東科技大學,04132003,行銷與流通管理系,D 日,B 四技,287,110
1084,亞東科技大學,04133005,醫務管理系,D 日,B 四技,325,110
1084,亞東科技大學,04199006,工業管理系,D 日,B 四技,286,110
1084,亞東科技大學,06131008,資訊管理系,D 日,B 四技,284,110
1084,亞東科技大學,07141009,電機工程系,D 日,B 四技,501,110
1084,亞東科技大學,07141010,電子工程系,D 日,B 四技,488,110
1084,亞東科技大學,07141012,通訊工程系碩士班,D 日,M 碩士,25,110
1084,亞東科技大學,07141012,通訊工程系,D 日,B 四技,342,110
1084,亞東科技大學,07151014,機械工程系,D 日,B 四技,618,110
1084,亞東科技大學,07192019,材料與纖維系應用科技碩士班,D 日,M 碩士,10,110
1084,亞東科技大學,07192019,材料與纖維系,D 日,B 四技,337,110
1084,亞東科技大學,09131021,護理系,D 日,B 四技,49,110
1084,亞東科技大學,09131021,護理系,D 日,C 二技,177,110
1084,亞東科技大學,09131021,護理系,N 修,C 二技,147,110
1084,亞東科技大學,99999Z01,通識及共同科目,D 日,,0,110
1084,亞東科技大學,99999Z03,軍訓教官,D 日,,0,110
1125,中信金融管理學院,04121014,財務金融學系,D 日,B 學士,171,110
1125,中信金融管理學院,04131012,企業管理學系金融管理碩士班,D 日,M 碩士,62,110
1125,中信金融管理學院,04131012,企業管理學系金融管理碩士在職專班,N 職,M 碩士,37,110
1125,中信金融管理學院,04131012,企業管理學系,D 日,B 學士,158,110
1125,中信金融管理學院,04199032,金融管理學院學士班,D 日,B 學士,154,110
1125,中信金融管理學院,04212022,財經法律學系,D 日,M 碩士,31,110
1125,中信金融管理學院,04212022,財經法律學系,D 日,B 學士,164,110
1125,中信金融管理學院,06131033,人工智慧學系,D 日,B 學士,118,110
1125,中信金融管理學院,06131034,科技金融研究所,D 日,M 碩士,24,110
1125,中信金融管理學院,99999Z01,通識及共同科目,D 日,,0,110
1125,中信金融管理學院,99999Z03,軍訓教官,D 日,,0,110
1148,大漢技術學院,02122001,珠寶技術系,D 日,B 四技,5,110
1148,大漢技術學院,04131005,企業管理系流通與行銷管理碩士班,D 日,M 碩士,40,110
1148,大漢技術學院,04131005,企業管理系,D 日,B 四技,19,110
1148,大漢技術學院,04131005,企業管理系,N 修,B 四技,70,110
1148,大漢技術學院,04131005,企業管理系,N 修,C 二技,105,110
1148,大漢技術學院,04131005,企業管理科,N 修,2 二專,35,110
1148,大漢技術學院,07151017,機械工程系,D 日,B 四技,35,110
1148,大漢技術學院,07321019,土木工程與環境資源管理系,D 日,M 碩士,47,110
1148,大漢技術學院,07321019,土木工程與環境資源管理系,D 日,B 四技,23,110
1148,大漢技術學院,07321019,土木工程與環境資源管理系,N 修,B 四技,98,110
1148,大漢技術學院,07321019,土木工程與環境資源管理系,N 修,C 二技,62,110
1148,大漢技術學院,07321019,土木工程與環境資源管理科,N 修,2 二專,33,110
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,D 日,B 四技,115,110
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,N 修,B 四技,126,110
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理系,N 修,C 二技,52,110
1148,大漢技術學院,10152028,休閒遊憩與觀光餐旅管理科,N 修,2 二專,39,110
1148,大漢技術學院,99999Z01,通識及共同科目,D 日,,0,110
1159,和春技術學院,02112004,多媒體設計系,D 日,B 四技,2,110
1159,和春技術學院,02112004,多媒體設計科,D 日,5 五專,7,110
1159,和春技術學院,02121033,流行時尚造型設計系,D 日,B 四技,6,110
1159,和春技術學院,02121033,流行時尚造型設計系,N 修,B 四技,3,110
1159,和春技術學院,02121033,流行時尚造型設計系,N 修,C 二技,4,110
1159,和春技術學院,02121033,流行時尚造型設計科,N 修,2 二專,4,110
1159,和春技術學院,02123006,商品設計科,N 修,2 二專,0,110
1159,和春技術學院,02123006,商品設計科,D 日,5 五專,3,110
1159,和春技術學院,02311001,應用外語系,D 日,B 四技,0,110
1159,和春技術學院,02311001,應用外語科,D 日,5 五專,7,110
1159,和春技術學院,03211008,傳播藝術系,D 日,B 四技,1,110
1159,和春技術學院,03211008,傳播藝術系,N 修,B 四技,3,110
1159,和春技術學院,04131013,企業管理系,D 日,B 四技,3,110
1159,和春技術學院,04131013,企業管理系,N 修,B 四技,1,110
1159,和春技術學院,04131013,企業管理系,N 修,C 二技,0,110
1159,和春技術學院,04131013,企業管理科,N 修,2 二專,0,110
1159,和春技術學院,06131025,資訊管理系,D 日,B 四技,3,110
1159,和春技術學院,06131025,資訊管理系,N 修,B 四技,11,110
1159,和春技術學院,06131025,資訊管理系,D 日,C 二技,0,110
1159,和春技術學院,06131025,資訊管理系,N 修,C 二技,0,110
1159,和春技術學院,06131025,資訊管理科,N 修,2 二專,3,110
1159,和春技術學院,06131025,資訊管理科,D 日,5 五專,14,110
1159,和春技術學院,06132028,資訊工程科,D 日,5 五專,0,110
1159,和春技術學院,07141026,電機工程系,D 日,M 碩士,0,110
1159,和春技術學院,07141026,電機工程系,D 日,B 四技,1,110
1159,和春技術學院,07141026,電機工程系,N 修,B 四技,2,110
1159,和春技術學院,07141026,電機工程系,N 修,C 二技,0,110
1159,和春技術學院,07141026,電機工程科,D 日,5 五專,3,110
1159,和春技術學院,07191030,工業工程與管理系,D 日,B 四技,34,110
1159,和春技術學院,07191030,工業工程與管理系,N 修,C 二技,79,110
1159,和春技術學院,07191030,工業工程與管理科,N 修,2 二專,38,110
1159,和春技術學院,10131031,餐飲管理系,D 日,B 四技,25,110
1159,和春技術學院,10131031,餐飲管理系,N 修,B 四技,9,110
1159,和春技術學院,10131031,餐飲管理系,N 修,C 二技,23,110
