學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
113,1065,吳鳳科技大學,07141016,電機工程系,N 修,B 四技,86,1,10,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07141016,電機工程系,N 修,C 二技,99,0,32,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07141016,電機工程科,N 修,2 二專,38,0,26,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151019,機械工程系,D 日,B 四技,70,0,30,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151019,機械工程系,N 修,B 四技,0,0,19,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151019,機械工程系,N 修,C 二技,0,0,39,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151034,機械與智慧製造工程系,D 日,B 四技,111,6,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151034,機械與智慧製造工程系,N 修,B 四技,61,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151034,機械與智慧製造工程系,N 修,C 二技,50,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07151034,機械與智慧製造工程科,N 修,2 二專,9,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07161030,車輛科技與經營管理系,D 日,B 四技,1,0,25,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07161033,車輛工程系,D 日,B 四技,178,7,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,07162032,人工智慧無人機科技系,D 日,B 四技,24,3,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,09131031,長期照護與管理系,D 日,B 四技,29,3,8,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,09131031,長期照護與管理系,N 修,C 二技,0,0,50,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10121028,美容美髮造型設計系,D 日,B 四技,36,3,22,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10121028,美容美髮造型設計系,N 修,C 二技,0,0,23,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系餐旅管理與餐飲安全碩士班,D 日,M 碩士,22,0,5,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,D 日,B 四技,468,13,73,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,B 四技,81,0,19,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,C 二技,45,0,17,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131037,烘焙管理系,N 修,B 四技,2,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系,D 日,B 四技,284,8,41,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系,N 修,B 四技,94,0,16,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,D 日,B 四技,131,10,24,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,B 四技,154,0,37,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,C 二技,220,0,82,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理科,N 修,2 二專,63,0,34,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系碩士在職專班,N 職,M 碩士,25,0,12,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,D 日,B 四技,238,10,76,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,N 修,B 四技,43,0,4,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,N 修,C 二技,60,0,20,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,99999Z01,通識及共同科目,D 日,,0,10,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,99999Z03,軍訓教官,D 日,,0,2,0,10 嘉義縣,2 技職
113,1066,環球科技大學,02111038,數位媒體與產品設計系,D 日,B 四技,0,0,20,09 雲林縣,2 技職
113,1066,環球科技大學,02112003,視覺傳達設計系文化創意設計碩士班,D 日,M 碩士,0,0,9,09 雲林縣,2 技職
113,1066,環球科技大學,02112003,視覺傳達設計系,D 日,B 四技,0,0,2,09 雲林縣,2 技職
113,1066,環球科技大學,02311001,應用外語系,D 日,B 四技,0,0,7,09 雲林縣,2 技職
113,1066,環球科技大學,04121037,東南亞經貿與數位金融管理學士學位學程,D 日,B 四技,0,0,1,09 雲林縣,2 技職
113,1066,環球科技大學,04131011,企業管理系中小企業經營策略管理碩士班,D 日,M 碩士,0,0,12,09 雲林縣,2 技職
113,1066,環球科技大學,04131011,企業管理系,D 日,B 四技,0,0,16,09 雲林縣,2 技職
113,1066,環球科技大學,04131011,企業管理系,N 修,B 四技,0,0,22,09 雲林縣,2 技職
113,1066,環球科技大學,04131011,企業管理系,N 修,C 二技,0,0,39,09 雲林縣,2 技職
113,1066,環球科技大學,04131011,企業管理科,N 修,2 二專,0,0,18,09 雲林縣,2 技職
113,1066,環球科技大學,04134006,公共事務管理研究所,N 職,M 碩士,0,0,9,09 雲林縣,2 技職
113,1066,環球科技大學,04143021,行銷管理系,D 日,B 四技,0,0,20,09 雲林縣,2 技職
113,1066,環球科技大學,05211030,觀光與生態旅遊系環境資源管理碩士班,D 日,M 碩士,0,0,3,09 雲林縣,2 技職
113,1066,環球科技大學,06131035,資訊與電子商務管理系,D 日,B 四技,0,0,18,09 雲林縣,2 技職
113,1066,環球科技大學,06131035,資訊與電子商務管理系,N 修,B 四技,0,0,7,09 雲林縣,2 技職
113,1066,環球科技大學,07211024,生物技術系碩士班,D 日,M 碩士,0,0,1,09 雲林縣,2 技職
113,1066,環球科技大學,07211024,生物技術系,D 日,B 四技,0,0,7,09 雲林縣,2 技職
113,1066,環球科技大學,07211024,生物技術系,N 修,C 二技,0,0,1,09 雲林縣,2 技職
113,1066,環球科技大學,09221027,幼兒保育系,D 日,B 四技,0,0,3,09 雲林縣,2 技職
113,1066,環球科技大學,09221027,幼兒保育系,N 修,B 四技,0,0,11,09 雲林縣,2 技職
113,1066,環球科技大學,09221027,幼兒保育系,N 修,C 二技,0,0,44,09 雲林縣,2 技職
113,1066,環球科技大學,10121036,時尚造型設計系,D 日,B 四技,0,0,17,09 雲林縣,2 技職
113,1066,環球科技大學,10131028,餐飲廚藝系,D 日,B 四技,0,0,34,09 雲林縣,2 技職
113,1066,環球科技大學,10131029,觀光與餐飲旅館系,D 日,B 四技,0,0,30,09 雲林縣,2 技職
113,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,B 四技,0,0,26,09 雲林縣,2 技職
113,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,C 二技,0,0,14,09 雲林縣,2 技職
113,1066,環球科技大學,10131029,觀光與餐飲旅館科,N 修,2 二專,0,0,11,09 雲林縣,2 技職
113,1066,環球科技大學,10151030,觀光與生態旅遊系,D 日,B 四技,0,0,21,09 雲林縣,2 技職
113,1066,環球科技大學,10152032,運動保健與防護系,D 日,B 四技,0,0,18,09 雲林縣,2 技職
113,1069,修平科技大學,02112005,數位媒體設計系,D 日,B 四技,114,9,30,06 臺中市,2 技職
113,1069,修平科技大學,02311003,應用英語系,D 日,B 四技,5,0,21,06 臺中市,2 技職
113,1069,修平科技大學,02311003,應用英語系,N 修,C 二技,45,4,16,06 臺中市,2 技職
113,1069,修平科技大學,02311004,應用日語系,D 日,B 四技,182,9,61,06 臺中市,2 技職
113,1069,修平科技大學,02311004,應用日語系,N 修,C 二技,79,0,24,06 臺中市,2 技職
113,1069,修平科技大學,04131009,國際企業經營科,N 修,2 二專,2,0,0,06 臺中市,2 技職
113,1069,修平科技大學,04131030,企業經營管理系,D 日,B 四技,104,8,27,06 臺中市,2 技職
113,1069,修平科技大學,04131030,企業經營管理系,N 修,B 四技,92,1,25,06 臺中市,2 技職
113,1069,修平科技大學,04131030,企業經營管理系,N 修,C 二技,155,0,118,06 臺中市,2 技職
113,1069,修平科技大學,04132013,行銷與流通管理系,D 日,B 四技,36,5,33,06 臺中市,2 技職
113,1069,修平科技大學,04132013,行銷與流通管理系,N 修,B 四技,18,0,20,06 臺中市,2 技職
113,1069,修平科技大學,04199015,人力資源管理與發展系碩士班,D 日,M 碩士,56,0,24,06 臺中市,2 技職
113,1069,修平科技大學,04199015,人力資源管理與發展系,D 日,B 四技,95,9,25,06 臺中市,2 技職
113,1069,修平科技大學,06121018,資訊網路技術系,D 日,B 四技,19,1,20,06 臺中市,2 技職
113,1069,修平科技大學,06131017,資訊管理系,D 日,B 四技,110,8,38,06 臺中市,2 技職
113,1069,修平科技大學,06131017,資訊管理系,N 修,B 四技,43,0,12,06 臺中市,2 技職
113,1069,修平科技大學,06131017,資訊管理系,N 修,C 二技,68,0,19,06 臺中市,2 技職
113,1069,修平科技大學,07141019,電機工程系碩士班,D 日,M 碩士,13,0,4,06 臺中市,2 技職
113,1069,修平科技大學,07141019,電機工程系,D 日,B 四技,184,10,41,06 臺中市,2 技職
113,1069,修平科技大學,07141019,電機工程系,N 修,B 四技,122,0,45,06 臺中市,2 技職
113,1069,修平科技大學,07141019,電機工程系,N 修,C 二技,86,0,43,06 臺中市,2 技職
113,1069,修平科技大學,07141020,電子工程系,D 日,B 四技,212,10,35,06 臺中市,2 技職
113,1069,修平科技大學,07141020,電子工程系,N 修,B 四技,25,0,4,06 臺中市,2 技職
113,1069,修平科技大學,07151021,機械工程系精密機械與製造科技碩士班,D 日,M 碩士,9,0,2,06 臺中市,2 技職
113,1069,修平科技大學,07151021,機械工程系,D 日,B 四技,421,21,149,06 臺中市,2 技職
113,1069,修平科技大學,07151021,機械工程系,N 修,B 四技,392,0,125,06 臺中市,2 技職
113,1069,修平科技大學,07151021,機械工程系,N 修,C 二技,67,0,52,06 臺中市,2 技職
113,1069,修平科技大學,07191026,工業工程與管理系精實生產管理碩士班,D 日,M 碩士,11,0,4,06 臺中市,2 技職
113,1069,修平科技大學,07191026,工業工程與管理系,N 職,M 碩士,40,0,22,06 臺中市,2 技職
113,1069,修平科技大學,07191026,工業工程與管理系,D 日,B 四技,101,10,21,06 臺中市,2 技職
113,1069,修平科技大學,07191026,工業工程與管理系,N 修,B 四技,13,0,13,06 臺中市,2 技職
113,1069,修平科技大學,07191026,工業工程與管理系,N 修,C 二技,70,0,27,06 臺中市,2 技職
113,1069,修平科技大學,10151029,觀光與遊憩管理系,D 日,B 四技,369,10,34,06 臺中市,2 技職
113,1069,修平科技大學,99999Z01,通識及共同科目,D 日,,0,13,0,06 臺中市,2 技職
113,1070,長庚科技大學,05121001,健康產業科技研究所,D 日,M 碩士,21,6,10,03 桃園市,2 技職
113,1070,長庚科技大學,05191003,保健營養系,D 日,B 四技,341,10,79,03 桃園市,2 技職
113,1070,長庚科技大學,09131004,護理系碩士班,D 日,M 碩士,33,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,09131004,護理系碩士在職專班,N 職,M 碩士,152,0,32,03 桃園市,2 技職
113,1070,長庚科技大學,09131004,護理系,D 日,B 四技,2376,210,605,03 桃園市,2 技職
113,1070,長庚科技大學,09131004,護理系,D 日,C 二技,1010,0,491,03 桃園市,2 技職
113,1070,長庚科技大學,09131004,護理系,N 修,C 二技,931,4,487,03 桃園市,2 技職
113,1070,長庚科技大學,09131006,呼吸照護系,D 日,C 二技,83,8,41,03 桃園市,2 技職
113,1070,長庚科技大學,09131010,高齡暨健康照護管理系碩士班,D 日,M 碩士,43,0,8,03 桃園市,2 技職
113,1070,長庚科技大學,09211010,高齡暨健康照護管理系,D 日,C 二技,95,14,45,03 桃園市,2 技職
113,1070,長庚科技大學,09211010,高齡暨健康照護管理系,N 修,C 二技,85,0,31,03 桃園市,2 技職
113,1070,長庚科技大學,09221008,幼兒保育系碩士班,D 日,M 碩士,5,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,09221008,幼兒保育系,D 日,B 四技,309,16,78,03 桃園市,2 技職
113,1070,長庚科技大學,09221008,幼兒保育系,D 日,C 二技,69,0,46,03 桃園市,2 技職
113,1070,長庚科技大學,09221008,幼兒保育系,N 修,C 二技,86,0,77,03 桃園市,2 技職
113,1070,長庚科技大學,10121009,化妝品應用系,D 日,B 四技,198,8,48,03 桃園市,2 技職
113,1070,長庚科技大學,10121009,化妝品應用系,D 日,C 二技,151,0,77,03 桃園市,2 技職
113,1070,長庚科技大學,99999Z01,通識及共同科目,D 日,,0,46,0,03 桃園市,2 技職
113,1070,長庚科技大學,99999Z01,通識及共同科目,N 修,,0,1,0,03 桃園市,2 技職
113,1070,長庚科技大學,99999Z03,軍訓教官,D 日,,0,2,0,03 桃園市,2 技職
113,1071,臺北城市科技大學,02112004,數位多媒體設計系,D 日,B 四技,338,7,54,30 臺北市,2 技職
113,1071,臺北城市科技大學,02151001,流行音樂事業系,D 日,B 四技,493,10,77,30 臺北市,2 技職
113,1071,臺北城市科技大學,02152002,演藝事業系,D 日,B 四技,231,7,55,30 臺北市,2 技職
113,1071,臺北城市科技大學,02311003,應用外語系,D 日,B 四技,349,15,62,30 臺北市,2 技職
113,1071,臺北城市科技大學,02311003,應用外語系,N 修,B 四技,40,0,7,30 臺北市,2 技職
113,1071,臺北城市科技大學,02311003,應用外語科,D 日,5 五專,175,0,10,30 臺北市,2 技職
113,1071,臺北城市科技大學,04131007,企業管理系電子商務碩士班,D 日,M 碩士,26,0,5,30 臺北市,2 技職
113,1071,臺北城市科技大學,04131007,企業管理系,D 日,B 四技,281,16,75,30 臺北市,2 技職
113,1071,臺北城市科技大學,04131007,企業管理系,N 修,B 四技,73,1,19,30 臺北市,2 技職
113,1071,臺北城市科技大學,04131007,企業管理系,N 修,C 二技,143,0,64,30 臺北市,2 技職
113,1071,臺北城市科技大學,04131007,企業管理系,N 修,2 二專,118,0,48,30 臺北市,2 技職
113,1071,臺北城市科技大學,04143009,行銷與流通管理系,D 日,B 四技,365,14,58,30 臺北市,2 技職
113,1071,臺北城市科技大學,04143009,行銷與流通管理系,N 修,B 四技,37,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,04143009,行銷與流通管理科,D 日,5 五專,31,0,18,30 臺北市,2 技職
113,1071,臺北城市科技大學,06131015,資訊工程系,D 日,B 四技,469,13,88,30 臺北市,2 技職
113,1071,臺北城市科技大學,06131015,資訊工程系_海外青年技術訓練班,D 日,2 二專,9,0,8,30 臺北市,2 技職
113,1071,臺北城市科技大學,06131015,資訊工程科,D 日,5 五專,148,0,16,30 臺北市,2 技職
113,1071,臺北城市科技大學,07141013,電機工程系,D 日,B 四技,368,16,97,30 臺北市,2 技職
113,1071,臺北城市科技大學,07141013,電機工程系,N 修,B 四技,86,2,19,30 臺北市,2 技職
113,1071,臺北城市科技大學,07141013,電機工程科,D 日,5 五專,123,0,18,30 臺北市,2 技職
113,1071,臺北城市科技大學,07141016,電腦與通訊工程系,D 日,B 四技,442,9,65,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程系機電整合碩士班,D 日,M 碩士,29,0,3,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程系,D 日,B 四技,472,15,134,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程系,N 修,B 四技,112,0,28,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程系,N 修,C 二技,31,0,17,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程科,N 修,2 二專,16,0,14,30 臺北市,2 技職
113,1071,臺北城市科技大學,07151017,機械工程科,D 日,5 五專,14,0,12,30 臺北市,2 技職
113,1071,臺北城市科技大學,10121032,時尚造型事業系,D 日,B 四技,565,13,82,30 臺北市,2 技職
113,1071,臺北城市科技大學,10121032,時尚造型事業系,N 修,C 二技,61,0,35,30 臺北市,2 技職
113,1071,臺北城市科技大學,10121032,時尚造型事業科,N 修,2 二專,51,0,20,30 臺北市,2 技職
113,1071,臺北城市科技大學,10131021,旅館事業管理學士學位學程,D 日,B 四技,87,3,28,30 臺北市,2 技職
113,1071,臺北城市科技大學,10131023,烘焙創意與經營管理學士學位學程,D 日,B 四技,205,5,46,30 臺北市,2 技職
113,1071,臺北城市科技大學,10151024,觀光事業系,D 日,B 四技,709,10,87,30 臺北市,2 技職
113,1071,臺北城市科技大學,10151024,觀光事業系,N 修,B 四技,72,0,16,30 臺北市,2 技職
113,1071,臺北城市科技大學,10152027,休閒事業系碩士班,D 日,M 碩士,35,0,8,30 臺北市,2 技職
113,1071,臺北城市科技大學,10152027,休閒事業系,D 日,B 四技,435,14,72,30 臺北市,2 技職
113,1071,臺北城市科技大學,10152027,休閒事業系,N 修,B 四技,148,1,33,30 臺北市,2 技職
113,1071,臺北城市科技大學,10152027,休閒事業系,N 修,C 二技,93,0,34,30 臺北市,2 技職
113,1071,臺北城市科技大學,10152027,休閒事業科,N 修,2 二專,84,0,27,30 臺北市,2 技職
113,1071,臺北城市科技大學,10199031,餐飲事業系,D 日,B 四技,829,20,126,30 臺北市,2 技職
113,1071,臺北城市科技大學,10199031,餐飲事業系,N 修,B 四技,30,0,20,30 臺北市,2 技職
113,1071,臺北城市科技大學,10199031,餐飲事業系,N 修,C 二技,95,0,27,30 臺北市,2 技職
113,1071,臺北城市科技大學,10199031,餐飲事業科,N 修,2 二專,40,0,14,30 臺北市,2 技職
113,1071,臺北城市科技大學,10199031,餐飲事業科,D 日,5 五專,220,0,14,30 臺北市,2 技職
113,1072,敏實科技大學,06121010,資訊管理科,D 日,5 五專,0,0,9,04 新竹縣,2 技職
113,1072,敏實科技大學,06199029,人工智慧應用工程學士學位學程,D 日,B 四技,45,4,0,04 新竹縣,2 技職
113,1072,敏實科技大學,07151027,智慧製造工程系,D 日,B 四技,282,8,27,04 新竹縣,2 技職
113,1072,敏實科技大學,07151027,智慧製造工程系,N 修,B 四技,41,0,0,04 新竹縣,2 技職
113,1072,敏實科技大學,07161028,智慧車輛與能源系,D 日,B 四技,177,9,25,04 新竹縣,2 技職
113,1072,敏實科技大學,07161028,智慧車輛與能源系,N 修,B 四技,65,0,0,04 新竹縣,2 技職
113,1072,敏實科技大學,07191022,工業工程與管理系,D 日,B 四技,0,0,1,04 新竹縣,2 技職
113,1072,敏實科技大學,07191022,工業工程與管理科,D 日,5 五專,0,0,5,04 新竹縣,2 技職
